record_id,timestamp,pond_id,day_of_cycle,hour_decimal,time_period,species,pond_volume_m3,stocking_density_kg_m3,biomass_kg,temperature_c,ph,dissolved_oxygen_mg_l,ammonia_mg_l,nitrite_mg_l,turbidity_ntu,feed_kg,aerator_command,aerator_status,aerator_fault,rainfall_mm,water_exchange_pct,sensor_quality_flag,fish_stress_event,risk_next_3h,dataset_split
AQUA-002786,2026-03-04 00:30,P01,59,0.5,dawn,Nila,52,25.76,1339.7,26.8,7.19,4.95,0.347,0.261,50.9,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002787,2026-03-04 01:00,P01,59,1,dawn,Nila,52,25.76,1339.7,26.46,7.21,4.94,0.326,0.271,47.5,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002788,2026-03-04 01:30,P01,59,1.5,dawn,Nila,52,25.76,1339.7,26.34,7.17,4.66,0.332,0.246,46.1,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002789,2026-03-04 02:00,P01,59,2,dawn,Nila,52,25.76,1339.7,26.11,7.13,4.71,0.332,0.257,48.3,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002790,2026-03-04 02:30,P01,59,2.5,dawn,Nila,52,25.76,1339.7,26.21,7.16,4.89,0.336,0.274,47,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002791,2026-03-04 03:00,P01,59,3,dawn,Nila,52,25.76,1339.7,26.31,7.15,4.82,0.336,0.261,47,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002792,2026-03-04 03:30,P01,59,3.5,dawn,Nila,52,25.76,1339.7,25.9,7.07,4.79,0.326,0.256,46.9,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002793,2026-03-04 04:00,P01,59,4,dawn,Nila,52,25.76,1339.7,26.24,7.14,4.52,0.319,0.259,49.5,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002794,2026-03-04 04:30,P01,59,4.5,dawn,Nila,52,25.76,1339.7,26.14,7.15,4.74,0.307,0.266,47.4,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002795,2026-03-04 05:00,P01,59,5,dawn,Nila,52,25.76,1339.7,26.6,7.16,5.05,0.311,0.262,49.7,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002796,2026-03-04 05:30,P01,59,5.5,dawn,Nila,52,25.76,1339.7,26.34,7.1,4.78,0.314,0.266,48,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002797,2026-03-04 06:00,P01,59,6,morning,Nila,52,25.76,1339.7,26.85,7.2,4.93,0.312,0.238,48.5,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002798,2026-03-04 06:30,P01,59,6.5,morning,Nila,52,25.76,1339.7,26.9,7.26,4.86,0.296,0.269,45.3,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002799,2026-03-04 07:00,P01,59,7,morning,Nila,52,25.76,1339.7,27,7.25,4.56,0.293,0.274,56.9,16.92,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002800,2026-03-04 07:30,P01,59,7.5,morning,Nila,52,25.76,1339.7,27.09,7.22,4.93,0.314,0.275,54.7,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002801,2026-03-04 08:00,P01,59,8,morning,Nila,52,25.76,1339.7,27.51,7.25,5.33,0.292,0.266,47.3,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002802,2026-03-04 08:30,P01,59,8.5,morning,Nila,52,25.76,1339.7,27.82,7.31,5.49,0.321,0.263,51.4,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002803,2026-03-04 09:00,P01,59,9,morning,Nila,52,25.76,1339.7,27.81,7.38,5.74,0.336,0.255,50.8,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002804,2026-03-04 09:30,P01,59,9.5,morning,Nila,52,25.76,1339.7,28.04,7.34,5.88,0.309,0.266,54.4,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002805,2026-03-04 10:00,P01,59,10,morning,Nila,52,25.76,1339.7,28.09,7.43,5.79,0.326,0.277,52.4,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002806,2026-03-04 10:30,P01,59,10.5,morning,Nila,52,25.76,1339.7,28.38,7.44,5.86,0.316,0.273,51.1,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002807,2026-03-04 11:00,P01,59,11,morning,Nila,52,25.76,1339.7,28.47,7.46,6.13,0.327,0.263,50.7,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002808,2026-03-04 11:30,P01,59,11.5,morning,Nila,52,25.76,1339.7,28.71,7.49,6.33,0.302,0.255,53.1,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002809,2026-03-04 12:00,P01,59,12,afternoon,Nila,52,25.76,1339.7,29.16,7.43,6.59,0.306,0.236,46.8,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002810,2026-03-04 12:30,P01,59,12.5,afternoon,Nila,52,25.76,1339.7,29.23,7.52,6.66,0.276,0.246,47.5,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002811,2026-03-04 13:00,P01,59,13,afternoon,Nila,52,25.76,1339.7,29.28,7.57,6.73,0.268,0.262,48.5,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002812,2026-03-04 13:30,P01,59,13.5,afternoon,Nila,52,25.76,1339.7,29.38,7.58,7.04,0.316,0.252,50.7,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002813,2026-03-04 14:00,P01,59,14,afternoon,Nila,52,25.76,1339.7,29.36,7.58,6.98,0.304,0.259,47.1,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002814,2026-03-04 14:30,P01,59,14.5,afternoon,Nila,52,25.76,1339.7,29.4,7.51,7.02,0.272,0.251,49.7,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002815,2026-03-04 15:00,P01,59,15,afternoon,Nila,52,25.76,1339.7,29.36,7.55,6.97,0.316,0.268,48.2,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002816,2026-03-04 15:30,P01,59,15.5,afternoon,Nila,52,25.76,1339.7,29.57,7.55,7.03,0.309,0.272,47.8,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002817,2026-03-04 16:00,P01,59,16,afternoon,Nila,52,25.76,1339.7,29.33,7.45,6.84,0.302,0.266,44.5,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002818,2026-03-04 16:30,P01,59,16.5,afternoon,Nila,52,25.76,1339.7,29.38,7.58,6.94,0.292,0.26,46.2,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002819,2026-03-04 17:00,P01,59,17,afternoon,Nila,52,25.76,1339.7,29.15,7.5,6.72,0.294,0.251,54.1,12.32,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002820,2026-03-04 17:30,P01,59,17.5,afternoon,Nila,52,25.76,1339.7,29.37,7.53,6.77,0.299,0.263,,0,ON,ON,0,0,0,SENSOR_MISSING,0,0,TEST
AQUA-002821,2026-03-04 18:00,P01,59,18,night,Nila,52,25.76,1339.7,28.86,7.5,6.65,0.299,0.25,48.6,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002822,2026-03-04 18:30,P01,59,18.5,night,Nila,52,25.76,1339.7,28.6,7.56,6.68,0.287,0.269,51.3,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002823,2026-03-04 19:00,P01,59,19,night,Nila,52,25.76,1339.7,28.75,7.41,6.62,0.302,0.26,45.8,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002824,2026-03-04 19:30,P01,59,19.5,night,Nila,52,25.76,1339.7,28.42,7.49,6.3,0.311,0.266,47.9,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002825,2026-03-04 20:00,P01,59,20,night,Nila,52,25.76,1339.7,28.24,7.45,6.32,0.334,0.241,54.3,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002826,2026-03-04 20:30,P01,59,20.5,night,Nila,52,25.76,1339.7,28.19,7.34,6.33,0.327,0.246,48,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002827,2026-03-04 21:00,P01,59,21,night,Nila,52,25.76,1339.7,27.73,7.35,6.16,0.333,0.247,47.3,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002828,2026-03-04 21:30,P01,59,21.5,night,Nila,52,25.76,1339.7,27.75,7.37,5.98,0.326,0.238,49.2,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002829,2026-03-04 22:00,P01,59,22,night,Nila,52,25.76,1339.7,27.55,7.26,5.49,0.33,0.249,47.5,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002830,2026-03-04 22:30,P01,59,22.5,night,Nila,52,25.76,1339.7,27.29,7.31,5.61,0.328,0.263,51.2,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002831,2026-03-04 23:00,P01,59,23,night,Nila,52,25.76,1339.7,26.92,7.26,5.4,0.329,0.244,52.5,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002832,2026-03-04 23:30,P01,59,23.5,night,Nila,52,25.76,1339.7,27.02,7.3,5.19,0.361,0.257,50,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002833,2026-03-05 00:00,P01,60,0,dawn,Nila,52,25.98,1351.1,27.12,7.2,4.95,0.335,0.245,55,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002834,2026-03-05 00:30,P01,60,0.5,dawn,Nila,52,25.98,1351.1,26.85,7.28,5.02,0.361,0.262,48,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002835,2026-03-05 01:00,P01,60,1,dawn,Nila,52,25.98,1351.1,26.8,7.17,4.86,0.353,0.268,46.9,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002836,2026-03-05 01:30,P01,60,1.5,dawn,Nila,52,25.98,1351.1,26.58,7.09,4.76,0.352,0.264,52.6,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002837,2026-03-05 02:00,P01,60,2,dawn,Nila,52,25.98,1351.1,26.85,7.11,4.57,0.343,0.271,42.4,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002838,2026-03-05 02:30,P01,60,2.5,dawn,Nila,52,25.98,1351.1,26.45,7.23,4.58,0.349,0.277,49.2,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002839,2026-03-05 03:00,P01,60,3,dawn,Nila,52,25.98,1351.1,26.69,7.18,4.66,0.325,0.27,49.3,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002840,2026-03-05 03:30,P01,60,3.5,dawn,Nila,52,25.98,1351.1,26.72,7.13,4.62,0.307,0.26,51.9,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002841,2026-03-05 04:00,P01,60,4,dawn,Nila,52,25.98,1351.1,26.68,7.17,4.64,0.305,0.269,46,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002842,2026-03-05 04:30,P01,60,4.5,dawn,Nila,52,25.98,1351.1,26.84,7.16,4.46,0.316,0.28,43.7,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002843,2026-03-05 05:00,P01,60,5,dawn,Nila,52,25.98,1351.1,27.01,7.12,4.74,0.304,0.277,47,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002844,2026-03-05 05:30,P01,60,5.5,dawn,Nila,52,25.98,1351.1,26.93,7.13,5.03,0.299,0.278,47.8,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002845,2026-03-05 06:00,P01,60,6,morning,Nila,52,25.98,1351.1,27.33,7.26,5.13,0.289,0.275,50.3,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002846,2026-03-05 06:30,P01,60,6.5,morning,Nila,52,25.98,1351.1,27.13,7.32,5.21,0.302,0.291,47.9,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002847,2026-03-05 07:00,P01,60,7,morning,Nila,52,25.98,1351.1,27.12,7.26,5.2,0.326,0.279,54.3,15.24,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002848,2026-03-05 07:30,P01,60,7.5,morning,Nila,52,25.98,1351.1,27.42,7.23,5.4,0.316,0.291,55.7,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002849,2026-03-05 08:00,P01,60,8,morning,Nila,52,25.98,1351.1,27.96,7.3,5.41,0.331,0.294,55.8,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002850,2026-03-05 08:30,P01,60,8.5,morning,Nila,52,25.98,1351.1,28.01,7.31,5.74,0.313,0.288,52.8,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002851,2026-03-05 09:00,P01,60,9,morning,Nila,52,25.98,1351.1,28.07,7.45,5.74,0.336,0.294,46.1,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002852,2026-03-05 09:30,P01,60,9.5,morning,Nila,52,25.98,1351.1,28.47,7.31,5.83,0.327,0.294,51.2,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002853,2026-03-05 10:00,P01,60,10,morning,Nila,52,25.98,1351.1,28.46,7.43,5.92,0.326,0.282,48.2,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002854,2026-03-05 10:30,P01,60,10.5,morning,Nila,52,25.98,1351.1,28.85,7.47,6.05,0.318,0.292,47.8,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002855,2026-03-05 11:00,P01,60,11,morning,Nila,52,25.98,1351.1,29.11,7.44,6.33,0.314,0.294,50.7,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002856,2026-03-05 11:30,P01,60,11.5,morning,Nila,52,25.98,1351.1,29.26,7.5,6.42,0.329,0.314,47,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002857,2026-03-05 12:00,P01,60,12,afternoon,Nila,52,25.98,1351.1,29.45,7.52,6.7,0.333,0.297,48.3,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002858,2026-03-05 12:30,P01,60,12.5,afternoon,Nila,52,25.98,1351.1,29.51,7.5,6.49,0.35,0.305,48.9,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002859,2026-03-05 13:00,P01,60,13,afternoon,Nila,52,25.98,1351.1,29.54,7.49,6.47,0.348,0.317,50.6,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002860,2026-03-05 13:30,P01,60,13.5,afternoon,Nila,52,25.98,1351.1,30.07,7.54,6.37,0.342,0.278,43.3,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002861,2026-03-05 14:00,P01,60,14,afternoon,Nila,52,25.98,1351.1,29.99,7.52,6.73,0.328,0.297,44.5,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002862,2026-03-05 14:30,P01,60,14.5,afternoon,Nila,52,25.98,1351.1,29.78,7.44,6.89,0.362,0.309,54.6,0,ON,ON,0,3.24,0,OK,0,0,TEST
AQUA-002863,2026-03-05 15:00,P01,60,15,afternoon,Nila,52,25.98,1351.1,29.52,7.47,6.79,0.31,0.278,51.2,0,ON,ON,0,2.83,0,OK,0,0,TEST
AQUA-002864,2026-03-05 15:30,P01,60,15.5,afternoon,Nila,52,25.98,1351.1,29.84,7.49,6.87,0.318,0.273,48.9,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002865,2026-03-05 16:00,P01,60,16,afternoon,Nila,52,25.98,1351.1,29.66,7.59,6.81,0.345,0.276,46.8,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002866,2026-03-05 16:30,P01,60,16.5,afternoon,Nila,52,25.98,1351.1,29.83,7.56,6.68,0.311,0.293,46.7,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002867,2026-03-05 17:00,P01,60,17,afternoon,Nila,52,25.98,1351.1,29.65,7.5,6.5,0.342,0.282,52.1,12.78,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002868,2026-03-05 17:30,P01,60,17.5,afternoon,Nila,52,25.98,1351.1,29.5,7.54,6.45,0.346,0.269,54.3,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002869,2026-03-05 18:00,P01,60,18,night,Nila,52,25.98,1351.1,29.45,7.44,6.58,0.337,0.29,54.4,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002870,2026-03-05 18:30,P01,60,18.5,night,Nila,52,25.98,1351.1,29.11,7.44,6.75,0.335,0.292,55.1,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002871,2026-03-05 19:00,P01,60,19,night,Nila,52,25.98,1351.1,29.25,7.41,6.68,0.348,0.289,52.4,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002872,2026-03-05 19:30,P01,60,19.5,night,Nila,52,25.98,1351.1,28.95,7.41,6.44,0.351,0.294,50.4,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002873,2026-03-05 20:00,P01,60,20,night,Nila,52,25.98,1351.1,28.62,7.38,6.48,0.341,0.292,50.6,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002874,2026-03-05 20:30,P01,60,20.5,night,Nila,52,25.98,1351.1,28.44,7.31,5.93,0.341,0.294,52.2,0,ON,ON,0,0,0,OK,0,0,TEST
AQUA-002875,2026-03-05 21:00,P01,60,21,night,Nila,52,25.98,1351.1,28.4,7.33,5.9,0.339,0.285,53.8,0,ON,ON,0,0,0,OK,0,,TEST
AQUA-002876,2026-03-05 21:30,P01,60,21.5,night,Nila,52,25.98,1351.1,28,7.3,5.75,0.343,0.285,47.6,0,ON,ON,0,0,0,OK,0,,TEST
AQUA-002877,2026-03-05 22:00,P01,60,22,night,Nila,52,25.98,1351.1,27.69,7.27,5.99,0.351,0.289,44.6,0,ON,ON,0,0,0,OK,0,,TEST
AQUA-002878,2026-03-05 22:30,P01,60,22.5,night,Nila,52,25.98,1351.1,27.6,7.32,5.7,0.314,0.285,53.9,0,ON,ON,0,0,0,OK,0,,TEST
AQUA-002879,2026-03-05 23:00,P01,60,23,night,Nila,52,25.98,1351.1,27.39,7.22,5.3,0.344,0.277,50.9,0,ON,ON,0,0,0,OK,0,,TEST
AQUA-002880,2026-03-05 23:30,P01,60,23.5,night,Nila,52,25.98,1351.1,27.12,7.25,5.14,0.346,0.294,46.8,0,ON,ON,0,0,0,OK,0,,TEST
AQUA-002881,2026-01-05 00:00,P02,1,0,dawn,Nila,50,18.6,930,27.66,7.21,5.27,0.177,0.168,35.3,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002882,2026-01-05 00:30,P02,1,0.5,dawn,Nila,50,18.6,930,27.31,7.13,5.36,0.175,0.158,33.6,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002883,2026-01-05 01:00,P02,1,1,dawn,Nila,50,18.6,930,27.35,7.11,5.34,0.191,0.16,42,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002884,2026-01-05 01:30,P02,1,1.5,dawn,Nila,50,18.6,930,27.1,7.25,5.27,0.204,0.161,39,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002885,2026-01-05 02:00,P02,1,2,dawn,Nila,50,18.6,930,27.21,7.12,5.14,0.184,0.157,33.9,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002886,2026-01-05 02:30,P02,1,2.5,dawn,Nila,50,18.6,930,27.09,7.18,5.13,0.17,0.16,35.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002887,2026-01-05 03:00,P02,1,3,dawn,Nila,50,18.6,930,26.91,7.08,5.06,0.18,0.148,38.4,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002888,2026-01-05 03:30,P02,1,3.5,dawn,Nila,50,18.6,930,27.16,7.19,5.29,0.179,0.168,40.3,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002889,2026-01-05 04:00,P02,1,4,dawn,Nila,50,18.6,930,26.91,7.18,5.33,0.182,0.176,41.3,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002890,2026-01-05 04:30,P02,1,4.5,dawn,Nila,50,18.6,930,27.26,7.19,5.42,0.181,0.188,35,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002891,2026-01-05 05:00,P02,1,5,dawn,Nila,50,18.6,930,27.26,7.14,4.94,0.194,0.16,37.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002892,2026-01-05 05:30,P02,1,5.5,dawn,Nila,50,18.6,930,27.25,7.11,4.53,0.127,0.168,38.5,0,ON,OFF,1,0,0,OK,0,0,TRAIN
AQUA-002893,2026-01-05 06:00,P02,1,6,morning,Nila,50,18.6,930,27.55,7.18,4.9,0.156,0.183,33.9,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002894,2026-01-05 06:30,P02,1,6.5,morning,Nila,50,18.6,930,27.64,7.19,4.74,0.162,0.161,37.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002895,2026-01-05 07:00,P02,1,7,morning,Nila,50,18.6,930,27.8,7.19,4.61,0.144,0.162,39.8,11.51,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002896,2026-01-05 07:30,P02,1,7.5,morning,Nila,50,18.6,930,28.02,7.27,5.09,0.171,0.163,40.5,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002897,2026-01-05 08:00,P02,1,8,morning,Nila,50,18.6,930,28.44,7.21,4.75,0.149,0.163,43.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002898,2026-01-05 08:30,P02,1,8.5,morning,Nila,50,18.6,930,28.56,7.29,4.84,0.15,0.156,33.5,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002899,2026-01-05 09:00,P02,1,9,morning,Nila,50,18.6,930,28.69,7.4,4.95,0.152,0.153,36.5,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002900,2026-01-05 09:30,P02,1,9.5,morning,Nila,50,18.6,930,28.67,7.39,5.04,0.145,0.147,39.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002901,2026-01-05 10:00,P02,1,10,morning,Nila,50,18.6,930,29.02,7.41,5.46,0.149,0.156,40.6,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002902,2026-01-05 10:30,P02,1,10.5,morning,Nila,50,18.6,930,29.27,7.41,5.45,0.16,0.144,37.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002903,2026-01-05 11:00,P02,1,11,morning,Nila,50,18.6,930,29.87,7.46,5.67,0.17,0.153,37.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002904,2026-01-05 11:30,P02,1,11.5,morning,Nila,50,18.6,930,29.72,7.5,5.56,0.163,0.152,35,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002905,2026-01-05 12:00,P02,1,12,afternoon,Nila,50,18.6,930,29.69,7.52,6.01,0.159,0.165,35.9,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002906,2026-01-05 12:30,P02,1,12.5,afternoon,Nila,50,18.6,930,29.88,7.53,6.1,0.156,0.16,38.2,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002907,2026-01-05 13:00,P02,1,13,afternoon,Nila,50,18.6,930,30.05,7.5,6.15,0.159,0.161,41.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002908,2026-01-05 13:30,P02,1,13.5,afternoon,Nila,50,18.6,930,30.15,7.52,6.34,0.149,0.143,38.9,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002909,2026-01-05 14:00,P02,1,14,afternoon,Nila,50,18.6,930,30.49,7.58,6,0.139,0.157,38.8,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002910,2026-01-05 14:30,P02,1,14.5,afternoon,Nila,50,18.6,930,30.03,7.54,6.25,0.137,0.159,32.3,0,OFF,OFF,0,1.75,0,OK,0,0,TRAIN
AQUA-002911,2026-01-05 15:00,P02,1,15,afternoon,Nila,50,18.6,930,29.88,7.57,6.28,0.161,0.155,38.1,0,OFF,OFF,0,2.11,0,OK,0,0,TRAIN
AQUA-002912,2026-01-05 15:30,P02,1,15.5,afternoon,Nila,50,18.6,930,29.97,7.54,6.36,0.128,0.151,46.7,0,OFF,OFF,0,3.4,0,OK,0,0,TRAIN
AQUA-002913,2026-01-05 16:00,P02,1,16,afternoon,Nila,50,18.6,930,30.18,7.46,6.07,0.148,0.143,38.1,0,OFF,OFF,0,2.7,0,OK,0,0,TRAIN
AQUA-002914,2026-01-05 16:30,P02,1,16.5,afternoon,Nila,50,18.6,930,29.69,7.51,6.33,0.133,0.139,36.4,0,OFF,OFF,0,2.08,0,OK,0,0,TRAIN
AQUA-002915,2026-01-05 17:00,P02,1,17,afternoon,Nila,50,18.6,930,29.72,7.54,6.15,0.137,0.161,38.7,8.61,OFF,OFF,0,0.65,0,OK,0,0,TRAIN
AQUA-002916,2026-01-05 17:30,P02,1,17.5,afternoon,Nila,50,18.6,930,29.85,7.51,6.13,0.176,0.155,41.7,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002917,2026-01-05 18:00,P02,1,18,night,Nila,50,18.6,930,29.62,7.51,6.12,0.164,0.15,41.6,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002918,2026-01-05 18:30,P02,1,18.5,night,Nila,50,18.6,930,29.81,7.41,6.2,0.188,0.15,37.2,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002919,2026-01-05 19:00,P02,1,19,night,Nila,50,18.6,930,29.78,7.54,6.16,0.181,0.153,41.1,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002920,2026-01-05 19:30,P02,1,19.5,night,Nila,50,18.6,930,29.51,7.4,5.69,0.211,0.148,41.9,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002921,2026-01-05 20:00,P02,1,20,night,Nila,50,18.6,930,29.26,7.39,5.54,0.193,0.141,37.4,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002922,2026-01-05 20:30,P02,1,20.5,night,Nila,50,18.6,930,28.86,7.42,5.35,0.177,0.155,42.3,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002923,2026-01-05 21:00,P02,1,21,night,Nila,50,18.6,930,28.56,7.32,5.55,0.208,0.141,41.2,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002924,2026-01-05 21:30,P02,1,21.5,night,Nila,50,18.6,930,28.42,7.32,5.21,0.158,0.148,39.9,0,OFF,OFF,0,0,0,OK,0,0,TRAIN
AQUA-002925,2026-01-05 22:00,P02,1,22,night,Nila,50,18.6,930,28.14,7.28,5.37,0.19,0.144,38.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002926,2026-01-05 22:30,P02,1,22.5,night,Nila,50,18.6,930,28.13,7.31,5.73,0.191,0.131,45.1,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002927,2026-01-05 23:00,P02,1,23,night,Nila,50,18.6,930,27.83,7.17,5.48,0.177,0.136,37.9,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002928,2026-01-05 23:30,P02,1,23.5,night,Nila,50,18.6,930,27.66,7.22,5.57,0.178,0.122,36.7,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002929,2026-01-06 00:00,P02,2,0,dawn,Nila,50,18.76,937.9,27.32,7.16,5.39,0.193,0.139,38.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002930,2026-01-06 00:30,P02,2,0.5,dawn,Nila,50,18.76,937.9,27.13,7.13,5.17,0.214,0.148,33.4,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-002931,2026-01-06 01:00,P02,2,1,dawn,Nila,50,18.76,937.9,27.21,7.16,5.17,0.219,0.133,38.5,0,ON,ON,0,0,0,OK,0,0,TRAIN
